open,high,low,close,volume
95412.88,95499.88,95412.88,95471.18,25.13003
95471.17,95478.46,95456.46,95465.98,16.17438
95465.97,95639.45,95465.97,95561.74,82.49195
95561.74,95561.74,95494.79,95500.01,36.68603
95500.01,95562.16,95500.0,95553.01,33.91279
95553.01,95553.02,95438.6,95471.04,91.6911
95471.04,95542.99,95471.04,95513.6,25.87329
95513.61,95557.57,95513.6,95552.25,40.83835
95552.25,95608.45,95520.0,95568.63,99.9542
95568.63,95600.38,95535.96,95584.24,66.47125
95584.23,95599.7,95472.89,95472.89,96.47421
95472.89,95558.31,95433.81,95551.56,67.94042
95551.56,95594.84,95538.82,95573.64,89.46146
95573.65,95576.14,95508.0,95550.43,25.93299
95550.42,95550.79,95486.15,95486.15,16.31186
95486.15,95499.82,95486.15,95499.82,9.81137
95499.81,95513.26,95453.0,95453.01,17.00407
95453.02,95453.02,95283.99,95322.57,40.74547
95322.56,95472.97,95293.0,95471.7,55.15697
95471.69,95471.7,95315.3,95316.26,37.36712
95316.26,95344.37,95304.68,95344.37,19.07897
95344.37,95417.54,95344.36,95388.08,31.26375
95388.08,95388.09,95252.55,95252.55,21.48161
95252.55,95333.8,95212.25,95308.93,47.78715
95308.93,95315.24,95290.22,95315.23,8.73002
95315.23,95315.24,95295.17,95295.18,5.89352
95295.18,95346.89,95295.17,95330.53,14.10787
95330.53,95384.87,95330.53,95363.8,23.2242
95363.81,95390.0,95346.5,95390.0,9.58372
95390.0,95390.0,95366.44,95385.52,6.2637
95385.52,95415.97,95385.52,95412.86,14.41855
95412.86,95412.87,95390.43,95405.3,8.95619
95405.29,95440.8,95405.29,95434.22,20.17187
95434.23,95436.33,95400.6,95436.32,11.69854
95436.33,95436.33,95369.28,95369.28,9.42293
95369.28,95369.29,95363.3,95363.31,2.93469
95363.3,95363.31,95322.0,95357.24,14.52912
95357.23,95400.0,95346.0,95399.99,20.57066
95399.99,95413.25,95385.36,95413.25,4.50597
95413.24,95445.82,95413.24,95437.19,8.99784
95437.18,95454.43,95437.18,95454.43,4.48925
95454.43,95465.96,95454.42,95465.96,4.89599
95465.95,95465.96,95450.0,95455.2,10.49
95455.21,95465.98,95445.9,95445.91,13.90371
95445.9,95464.11,95440.82,95452.84,7.11262
95452.84,95452.84,95440.83,95440.84,6.78992
95440.83,95440.84,95424.3,95424.3,4.12219
95424.31,95424.31,95417.56,95417.57,2.32558
95417.56,95440.65,95417.56,95428.25,12.30357
95428.25,95428.25,95400.32,95405.32,6.67275
